source,translation
Fragments Of The Past,フラグメントオブパスト
Conductive Runes,コンダクティブルーン
Herald of the Royal Queen,ヘラルドオブロイヤルクイーン
Animus Splinters,アニムススプリンター
Scouring Flame,スカリングフレイム
Runemastered Rusted Cuirass,ルーンマスターの錆びた胴鎧
Runemastered Iron Cuirass,ルーンマスターの鉄の胴鎧
Runemastered Raider Plate,ルーンマスターの襲撃者のプレート
Runemastered Maraketh Cuirass,ルーンマスターのマラケスの胴鎧
Runemastered Steel Plate,ルーンマスターの鋼鉄のプレート
Runemastered Full Plate,ルーンマスターのフルプレート
Runemastered Vaal Cuirass,ルーンマスターのヴァールの胴鎧
Runemastered Leather Vest,ルーンマスターの革のベスト
Runemastered Quilted Vest,ルーンマスターのキルティングベスト
Runemastered Pathfinder Coat,ルーンマスターの開拓者のコート
Runemastered Shrouded Vest,ルーンマスターの覆い布のベスト
Runemastered Rhoahide Coat,ルーンマスターのロア革のコート
Runemastered Studded Vest,ルーンマスターの鋲打ちのベスト
Runemastered Scout's Vest,ルーンマスターの偵察者のベスト
Runemastered Serpentscale Coat,ルーンマスターのサーペントスケイルコート
Runemastered Smuggler Coat,ルーンマスターの密輸業者のコート
Runemastered Strider Vest,ルーンマスターのストライダーベスト
Runemastered Exquisite Vest,ルーンマスターの精巧なベスト
Runemastered Armoured Vest,ルーンマスターの装甲ベスト
Runemastered Tattered Robe,ルーンマスターの擦り切れたローブ
Runemastered Feathered Robe,ルーンマスターの羽根飾りのローブ
Runemastered Hexer's Robe,ルーンマスターの呪術師のローブ
Runemastered Bone Raiment,ルーンマスターの骨の装束
Runemastered Silk Robe,ルーンマスターの絹のローブ
Runemastered Keth Raiment,ルーンマスターのケスの装束
Runemastered Votive Raiment,ルーンマスターの奉献の装束
Runemastered Altar Robe,ルーンマスターの祭壇のローブ
Runemastered Elementalist Robe,ルーンマスターのエレメンタリストのローブ
Runemastered Plated Raiment,ルーンマスターの装甲の装束
Runemastered Havoc Raiment,ルーンマスターの破壊の装束
Runemastered Enlightened Robe,ルーンマスターの覚者のローブ
Runemastered Chain Mail,ルーンマスターのチェインメイル
Runemastered Rogue Armour,ルーンマスターの盗賊の鎧
Runemastered Vagabond Armour,ルーンマスターの放浪者の鎧
Runemastered Cloaked Mail,ルーンマスターのクロークメイル
Runemastered Explorer Armour,ルーンマスターの探検家の鎧
Runemastered Scale Mail,ルーンマスターのスケイルメイル
Runemastered Knight Armour,ルーンマスターの騎士の鎧
Runemastered Ancestral Mail,ルーンマスターの先祖のメイル
Runemastered Heroic Armour,ルーンマスターの英雄の鎧
Runemastered Pilgrim Vestments,ルーンマスターの巡礼者の祭服
Runemastered Mail Vestments,ルーンマスターの鎖帷子の祭服
Runemastered Shaman Mantle,ルーンマスターのシャーマンの外套
Runemastered Ironclad Vestments,ルーンマスターの甲鉄の祭服
Runemastered Sacrificial Mantle,ルーンマスターの生贄の外套
Runemastered Cleric Vestments,ルーンマスターの聖職者の祭服
Runemastered Tideseer Mantle,ルーンマスターの潮読みの外套
Runemastered Gilded Vestments,ルーンマスターの金装の祭服
Runemastered Revered Vestments,ルーンマスターの畏敬の祭服
Runemastered Corvus Mantle,ルーンマスターの鴉の外套
Runemastered Ornate Ringmail,ルーンマスターの豪華なリングメイル
Runemastered Ancient Mail,ルーンマスターの古代のメイル
Runemastered Hermit Garb,ルーンマスターの隠者の衣
Runemastered Waxed Jacket,ルーンマスターのワックスジャケット
Runemastered Marabout Garb,ルーンマスターのマラブーの服
Runemastered Wayfarer Jacket,ルーンマスターの旅人のジャケット
Runemastered Anchorite Garb,ルーンマスターの隠修士の衣
Runemastered Scalper's Jacket,ルーンマスターの転売屋のジャケット
Runemastered Assassin Garb,ルーンマスターの暗殺者の服
Runemastered Garment,ルーンマスターのガーメント
Runemastered Grand Regalia,ルーンマスターの荘厳なレガリア
Runemastered Sacrificial Regalia,ルーンマスターの生贄のレガリア
Runemastered Rusted Greathelm,ルーンマスターの錆びたグレートヘルム
Runemastered Soldier Greathelm,ルーンマスターの兵士のグレートヘルム
Runemastered Wrapped Greathelm,ルーンマスターの巻き布のグレートヘルム
Runemastered Spired Greathelm,ルーンマスターの尖塔のグレートヘルム
Runemastered Elite Greathelm,ルーンマスターの精鋭のグレートヘルム
Runemastered Warrior Greathelm,ルーンマスターの戦士のグレートヘルム
Runemastered Fierce Greathelm,ルーンマスターの獰猛なグレートヘルム
Runemastered Shabby Hood,ルーンマスターの擦り切れたフード
Runemastered Felt Cap,ルーンマスターのフェルトの帽子
Runemastered Hunter Hood,ルーンマスターの狩人のフード
Runemastered Viper Cap,ルーンマスターの毒蛇の帽子
Runemastered Corsair Cap,ルーンマスターのコルセアの帽子
Runemastered Leatherbound Hood,ルーンマスターの皮張りのフード
Runemastered Velvet Cap,ルーンマスターのベルベットの帽子
Runemastered Covert Hood,ルーンマスターの隠密のフード
Runemastered Armoured Cap,ルーンマスターの装甲帽子
Runemastered Twig Circlet,ルーンマスターの小枝のサークレット
Runemastered Wicker Tiara,ルーンマスターの枝編みのティアラ
Runemastered Beaded Circlet,ルーンマスターのビーズのサークレット
Runemastered Chain Tiara,ルーンマスターの鎖のティアラ
Runemastered Feathered Tiara,ルーンマスターの羽根付きのティアラ
Runemastered Gold Circlet,ルーンマスターの金のサークレット
Runemastered Vermeil Circlet,ルーンマスターのヴァーミルサークレット
Runemastered Jade Tiara,ルーンマスターの翡翠のティアラ
Runemastered Twilight Tiara,ルーンマスターの黄昏のティアラ
Runemastered Magus Tiara,ルーンマスターの魔導士のティアラ
Runemastered Brimmed Helm,ルーンマスターのつば付き兜
Runemastered Guarded Helm,ルーンマスターの防護兜
Runemastered Visored Helm,ルーンマスターのバイザー付き兜
Runemastered Cowled Helm,ルーンマスターの頭巾付き兜
Runemastered Shielded Helm,ルーンマスターの盾付き兜
Runemastered Decorated Helm,ルーンマスターの装飾兜
Runemastered Ancient Visor,ルーンマスターの古代のバイザー
Runemastered Iron Crown,ルーンマスターの鉄の冠
Runemastered Horned Crown,ルーンマスターの角の冠
Runemastered Cultist Crown,ルーンマスターのカルト信者の冠
Runemastered Martyr Crown,ルーンマスターの殉教者の冠
Runemastered Heavy Crown,ルーンマスターの重装の冠
Runemastered Spiritbone Crown,ルーンマスターのスピリットボーンの冠
Runemastered Grand Visage,ルーンマスターの大いなる顔飾り
Runemastered Tenebrous Crown,ルーンマスターの暗影の冠
Runemastered Hewn Mask,ルーンマスターの粗削りの仮面
Runemastered Face Mask,ルーンマスターのフェースマスク
Runemastered Hooded Mask,ルーンマスターのフード付きの仮面
Runemastered Veiled Mask,ルーンマスターのベール付きの仮面
Runemastered Tribal Mask,ルーンマスターの部族の仮面
Runemastered Solid Mask,ルーンマスターの頑丈な仮面
Runemastered Death Mask,ルーンマスターのデスマスク
Runemastered Stocky Mitts,ルーンマスターのがっしりとしたミット
Runemastered Riveted Mitts,ルーンマスターのリベット付きミット
Runemastered Tempered Mitts,ルーンマスターの焼き入れミット
Runemastered Bolstered Mitts,ルーンマスターの補強ミット
Runemastered Moulded Mitts,ルーンマスターの成形ミット
Runemastered Titan Mitts,ルーンマスターのタイタンのミット
Runemastered Suede Bracers,ルーンマスターのスエードの弓籠手
Runemastered Firm Bracers,ルーンマスターの頑丈な弓籠手
Runemastered Sectioned Bracers,ルーンマスターの分割式の弓籠手
Runemastered Spined Bracers,ルーンマスターの針付きの弓籠手
Runemastered Fine Bracers,ルーンマスターの針付きの弓籠手
Runemastered Torn Gloves,ルーンマスターの破れた手袋
Runemastered Sombre Gloves,ルーンマスターの陰鬱な手袋
Runemastered Stitched Gloves,ルーンマスターの縫い合わせの手袋
Runemastered Jewelled Gloves,ルーンマスターの宝石をあしらった手袋
Runemastered Intricate Gloves,ルーンマスターの手の込んだ手袋
Runemastered Pauascale Gloves,ルーンマスターのパウアスケール手袋
Runemastered Embroidered Gloves,ルーンマスターの刺繍入りの手袋
Runemastered Ringmail Gauntlets,ルーンマスターのリングメイルガントレット
Runemastered Layered Gauntlets,ルーンマスターの層状のガントレット
Runemastered Doubled Gauntlets,ルーンマスターの二重のガントレット
Runemastered Plate Gauntlets,ルーンマスターのプレートガントレット
Runemastered Burnished Gauntlets,ルーンマスターの研磨されたガントレット
Runemastered Rope Cuffs,ルーンマスターの縄のカフス
Runemastered Aged Cuffs,ルーンマスターの年季の入ったカフス
Runemastered Goldcast Cuffs,ルーンマスターの金鋳造のカフス
Runemastered Verisium Cuffs,ルーンマスターのカルグールのカフス
Runemastered Gauze Wraps,ルーンマスターの薄布のラップ
Runemastered Linen Wraps,ルーンマスターのリネンのラップ
Runemastered Spiral Wraps,ルーンマスターのスパイラルラップ
Runemastered Furtive Wraps,ルーンマスターの隠密のラップ
Runemastered Utility Wraps,ルーンマスターの実用的なラップ
Runemastered Grand Manchettes,ルーンマスターの大いなるマンシェット
Runemastered Rough Greaves,ルーンマスターの粗末なグリーヴ
Runemastered Iron Greaves,ルーンマスターの鉄のグリーヴ
Runemastered Bronze Greaves,ルーンマスターの青銅のグリーヴ
Runemastered Trimmed Greaves,ルーンマスターの縁取りのグリーヴ
Runemastered Stone Greaves,ルーンマスターの石のグリーヴ
Runemastered Laced Boots,ルーンマスターのレースのブーツ
Runemastered Embossed Boots,ルーンマスターのエンボスのブーツ
Runemastered Steeltoe Boots,ルーンマスターの鋼製つま先ブーツ
Runemastered Lizardscale Boots,ルーンマスターのリザードスケールブーツ
Runemastered Cinched Boots,ルーンマスターの締め具のブーツ
Runemastered Straw Sandals,ルーンマスターの麦わらのサンダル
Runemastered Wrapped Sandals,ルーンマスターの巻き布のサンダル
Runemastered Lattice Sandals,ルーンマスターの格子のサンダル
Runemastered Silk Slippers,ルーンマスターのシルクの履物
Runemastered Feathered Sandals,ルーンマスターの羽根付きのサンダル
Runemastered Mail Sabatons,ルーンマスターのメイルサバトン
Runemastered Braced Sabatons,ルーンマスターの補強されたサバトン
Runemastered Stacked Sabatons,ルーンマスターの多層サバトン
Runemastered Covered Sabatons,ルーンマスターの覆い付きのサバトン
Runemastered Secured Leggings,ルーンマスターの留め具付きのレギンス
Runemastered Ancient Leggings,ルーンマスターの古代のレギンス
Runemastered Threaded Shoes,ルーンマスターのスレッドシューズ
Runemastered Hunting Shoes,ルーンマスターのハンティングシューズ
Runemastered Velour Shoes,ルーンマスターのベロアシューズ
Runemastered Splintered Tower Shield,ルーンマスターの割れたタワーシールド
Runemastered Painted Tower Shield,ルーンマスターの彩色のタワーシールド
Runemastered Braced Tower Shield,ルーンマスターの補強のタワーシールド
Runemastered Barricade Tower Shield,ルーンマスターの防壁のタワーシールド
Runemastered Effigial Tower Shield,ルーンマスターの立像のタワーシールド
Runemastered Rampart Tower Shield,ルーンマスターの城壁のタワーシールド
Runemastered Heraldric Tower Shield,ルーンマスターの紋章のタワーシールド
Runemastered Grand Cuisses,ルーンマスターの大いなる脛当て
Runemastered Crucible Tower Shield,ルーンマスターの試練のタワーシールド
Runemastered Blacksteel Tower Shield,ルーンマスターの黒鉄のタワーシールド
Runemastered Vaal Tower Shield,ルーンマスターのヴァールのタワーシールド
Runemastered Glacial Fortress,ルーンマスターの氷河の要塞
Runemastered Hardwood Targe,ルーンマスターの堅木のタージ
Runemastered Crescent Targe,ルーンマスターの三日月のタージ
Runemastered Blazon Crest Shield,ルーンマスターの家紋のクレストシールド
Runemastered Sigil Crest Shield,ルーンマスターの刻印のクレストシールド
Runemastered Emblem Crest Shield,ルーンマスターの紋章のクレストシールド
Runemastered Jingling Crest Shield,ルーンマスターの鈴音のクレストシールド
Runemastered Omen Crest Shield,ルーンマスターのお告げのクレストシールド
Runemastered Leather Buckler,ルーンマスターの革のバックラー
Runemastered Wooden Buckler,ルーンマスターの木のバックラー
Runemastered Plated Buckler,ルーンマスターのプレートバックラー
Runemastered Iron Buckler,ルーンマスターの鉄のバックラー
Runemastered Ridged Buckler,ルーンマスターのリッジバックラー
Runemastered Spiked Buckler,ルーンマスターのトゲ付きのバックラー
Runemastered Ornate Buckler,ルーンマスターの装飾のバックラー
Runemastered Array Buckler,ルーンマスターの整列のフォーカス
