source,translation
"It burns with the heat of rage and murderous intent,
a single soul imprisoned eternally for his crimes.",怒りと殺意の熱で燃える。犯した罪のために永遠に囚われ続ける一人の魂。
"This idol seems strangely shaped, as if made specifically to fit into something.",その像は奇妙な形をしており、何かにぴったりはまるように作られているかのようだ。
The skulls of stolen children adorn carved wood.,攫われた子供たちの頭蓋骨が彫刻された木の部分を飾っている。
"The smith may not remember higher
pursuits, but the hammer does.",鍛冶屋は上を目指すことを忘れていても、ハンマーは覚えている。
"To forge the most exquisite of creations,
sometimes cold is needed instead...","最高の作品を作るには、
時には代わりに冷気が必要だ……"
Golden Treasure lies forgotten...,忘れ去られし黄金の財宝……
...in the depths of an ancient ruin...,……古代遺跡の奥深く……
...rewarding any bold enough to seek it.,……求める勇者には与えられる。
Brilliant idols of immense value...,莫大な価値の輝く偶像……
...prized for their rarity...,……その珍しさと……
...and exquisite craftsmanship.,……卓越した職人技で讃えられる。
Death is both a mercy and a curse.,死は慈悲であり、呪いでもある。
A soul still clings to fading shreds of life.,魂はまだ消えゆく命の欠片にしがみついている。
"Passed down through royal bloodlines since
the time of the gods, it lies heavy in your hand.","神々の時代より王家に受け継がれてきたそれは、
君の手の中で重みを感じさせる。"
An Ezomyte endures.,エゾマイトは耐え抜く。
"In death, the legendary boar's tusks were turned
to the slaying of Phaaryl's Eternal oppressors.","死した伝説の猪の牙はファーリルの
永遠なる圧政者たちを殺すため使われた。"
"That most legendary caravan bandit had
one rule: never let them see you flinch.",その最も伝説的なキャラバン強盗は一つだけルールを決めていた：決して怯んだ所を見られてはならない。
"Not the sound of thunder on the wind, but the
rhoaback riders—death charging from the sands.","風と共にやってきた雷の音ではなく、
ロアの騎手たちの音だ―砂より走り来る死の音だ。"
"Knowing she could outlast any opponent,
Wrashmin fought not to win, but to delay.","自分がどんな相手よりも長く戦えることを知っていたラシュミンは、
勝つためではなく時間を稼ぐために戦った。"
Coming soon,WIP
The warrior who fears will fall.,恐れを抱く戦士は負ける。
"When cornered and desperate, look within for the rage to break loose.",追い詰められ絶望的な時には、内なる怒りを解き放つのだ。
The desert is ever flowing.,砂漠は流れ続ける。
"Wraeclast has suffered many great disasters,
but life always springs back anew.","レイクラストはいくつもの大きな災害に遭ってきたが、
いつだって新たな生命が生まれてきた。"
As the serpent wills.,蛇の意のままに。
"""The boy is a bad omen,"" he cried. ""Ravens gather
before him!"" That night, a new raven appeared, and
shadowed the Auspex for the rest of his days.",「あの子は凶兆だ」と彼は叫んだ。「鴉たちが集まっている！」その晩、新たな鴉が現れ、鳥占官が死ぬまで付きまとった。
The soul cannot flourish in a doubting mind.,疑う心の中では魂は育たない。
Suspicion is a sinister shadow slithering in the soul.,疑念は魂に忍び寄る不気味な影だ。
"Fueled by the blackness in the hearts of men,
the armies of Saresh were just as relentless.","人の心の闇を力の源とするサレシュの軍勢は、
それと同じように無慈悲だった。"
"In its final era, the roofs of Keth were rife with
anything and everything that could hold water...
should the opportunity arise.","末期のケスの屋根は水を貯められるもので埋め尽くされていた……
そんな機会があれば。"
A faith born of flesh.,肉より生まれし信仰。
The tale-women of old knew how to build anticipation.,古の語り女たちは期待を膨らませる方法を知っていた。
"Hallowed Dordalus was cast into the pit as a heretic,
but his piety was so great, he would not burn.
He rose again, lauded, his faith forever changed...
but not the way the Templar believed.",WIP
"For those noble families obsessed
with keeping their bloodline pure,
there was a price to pay...","血筋を純潔に保つことに憑りつかれた
高貴な家系には
支払うべき対価があった..."
"In the mists they dwell,
forever hungry,
forever cold.","霧の中に彼らは住み、
永遠に飢え、
永遠に凍えている。"
A power unknown aids your own.,知られざる力が君の力に加わる。
"His isolation caused him to treasure
their companionship all the more.","彼の孤独感は彼の仲間との付き合いを
いっそう大事にさせた。"
"That day, both the Unblinking Eye and
their enemies stood in silence. That day,
the sky was clear, but it was raining.","その日、瞬かぬ目も彼らの敵も
静かに立ち尽くした。その日、
空は晴れていたが、雨が降っていた。"
"The world churned during the Great Wasting.
Tawhoa may have stilled the rioting earth,
but it was Valako that tamed the broken sky.","大いなる滅亡の時世界は揺さぶられた。
荒れ狂う大地を宥めたのはタウホアだったが、
壊れた空を鎮めたはヴァラコだった。"
